cliente_id,contrato_id,edad,provincia,antiguedad_meses,cuota_mensual,canal,producto,ingresos_mensuales,incidencias_12m,satisfaccion,fecha_alta,abandono
CLI-002753,CTR-002753,40,Málaga,29,85.66,Web,Premium,2811.37,2,6,2024-04-26,Sí
CLI-001253,CTR-001253,45,Madrid,79,81.56,Aplicación,Estándar,,0,5,2020-02-21,No
CLI-004845,CTR-004845,21,Barcelona,29,40.29,,Estándar,3495.71,5,,2024-04-14,Sí
CLI-008339,CTR-008339,37,Madrid,26,72.88,Tienda,Estándar,1197.04,1,,2024-07-03,Sí
CLI-004835,CTR-004835,25,Madrid,55,15.03,Tienda,Estándar,2822.11,3,6,2022-02-04,No
CLI-005490,CTR-005490,23,Murcia,61,43.98,Aplicación,Estándar,2215.4,0,8,2021-08-05,No
CLI-002451,CTR-002451,52,Alicante,75,59.8,Web,Premium,2145.79,2,,2020-06-17,No
CLI-006307,CTR-006307,43,Valencia,95,52.92,Web,Estándar,3044.99,5,,2018-10-14,No
CLI-004143,CTR-004143,53,Madrid,28,79.89,Web,Básico,1596.21,3,5,2024-05-01,Sí
CLI-001026,CTR-001026,50,Alicante,41,56.13,Tienda,Premium,1881.69,6,,2023-04-11,Sí
CLI-003368,CTR-003368,51,Zaragoza,55,40.39,Aplicación,Estándar,,3,8,2022-02-13,No
CLI-006691,CTR-006691,28,Valencia,37,40.84,Teléfono,Premium,3012.13,4,8,2023-08-20,No
CLI-008005,CTR-008005,39,Valencia,9,58.91,Teléfono,Premium,4194.81,4,6,2025-12-25,Sí
CLI-006034,CTR-006034,34,Madrid,46,74.73,Tienda,Estándar,,2,5,2022-11-04,Sí
CLI-005979,CTR-005979,30,Sevilla,2,65.93,Web,Estándar,2218.38,4,,2026-07-04,Sí
CLI-008527,CTR-008527,32,Madrid,31,78.24,Tienda,Estándar,2140.43,3,,2024-02-20,No
CLI-001015,CTR-001015,57,Sevilla,72,59.06,Web,Estándar,2408,5,5,2020-09-11,No
CLI-003133,CTR-003133,60,Sevilla,36,10.87,Tienda,Básico,1767.52,1,7,2023-09-16,No
CLI-001874,CTR-001874,34,Málaga,43,32.7,Web,Estándar,750,3,7,2023-02-14,No
CLI-005455,CTR-005455,46,Sevilla,55,31.34,Teléfono,Premium,1037.45,5,9,2022-02-04,No
CLI-007186,CTR-007186,47,Málaga,57,106.45,Tienda,Estándar,2947.46,0,7,2021-12-04,No
CLI-008200,CTR-008200,32,Murcia,31,55.15,Tienda,Básico,,2,,2024-02-03,No
CLI-000050,CTR-000050,48,Madrid,36,91.91,Web,Básico,2674.16,1,,2023-09-05,Sí
CLI-000016,CTR-000016,69,Madrid,12,27.6,Web,Premium,2127.59,0,,2025-09-12,No
CLI-001797,CTR-001797,44,Barcelona,85,80.02,Web,Estándar,,0,8,2019-08-16,No
CLI-009131,CTR-009131,50,Alicante,61,79.32,WEB,Premium,1723.37,4,8,2021-08-25,No
CLI-000491,CTR-000491,21,Barcelona,35,55.44,Web,Empresa,2345.31,4,7,2023-10-15,No
CLI-006995,CTR-006995,40,Madrid,16,57.56,Teléfono,Básico,,5,4,2025-05-18,Sí
CLI-008459,CTR-008459,47,Madrid,21,56.08,Web,Básico,,4,8,2024-12-08,Sí
CLI-009253,CTR-009253,35,Murcia,10,38.75,Teléfono,Empresa,2831.21,4,6,2025-11-06,No
CLI-004442,CTR-004442,34,Murcia,40,50.5,Web,Premium,2238.19,6,9,2023-05-09,No
CLI-001315,CTR-001315,41,Madrid,86,73.26,Web,Estándar,2900.47,0,8,2019-07-04,No
CLI-001744,CTR-001744,48,Barcelona,26,49.35,Teléfono,Estándar,1505.01,6,5,2024-07-01,Sí
CLI-003544,CTR-003544,39,Málaga,10,42.6,Teléfono,Empresa,3282.08,2,,2025-11-14,No
CLI-002180,CTR-002180,41,Málaga,85,53.03,Tienda,Básico,,2,9,2019-08-17,No
CLI-009381,CTR-009381,50,Valencia,30,59.95,Tienda,Estándar,2463.16,1,8,2024-03-08,No
CLI-008061,CTR-008061,39,Barcelona,48,32.42,Teléfono,Básico,1722.84,4,,2022-09-23,Sí
CLI-008179,CTR-008179,45,Málaga,56,40.38,Web,Básico,2824.04,2,,2022-01-12,No
CLI-003872,CTR-003872,67,Barcelona,51,33.69,Web,Premium,3438.43,5,9,2022-06-07,No
CLI-007927,CTR-007927,44,Madrid,36,76.97,web,Básico,1595.48,6,5,2023-09-13,Sí
CLI-002870,CTR-002870,31,Valencia,47,69.75,Aplicación,Premium,1485.12,4,8,2022-10-25,No
CLI-009557,CTR-009557,56,Sevilla,20,42.06,Teléfono,Estándar,2674.03,4,3,2025-01-10,Sí
CLI-006008,CTR-006008,38,Zaragoza,60,96.3,Tienda,Estándar,2279.55,1,9,2021-09-09,No
CLI-007144,CTR-007144,69,Málaga,48,45.85,Teléfono,Estándar,,2,8,2022-09-02,No
CLI-001652,CTR-001652,70,Barcelona,88,30.6,Aplicación,Empresa,,1,,2019-05-15,No
CLI-008672,CTR-008672,29,Valencia,23,70.4,,Premium,1821.81,2,7,2024-10-08,No
CLI-007206,CTR-007206,47,Valencia,17,109.41,Web,Básico,2625.67,4,,2025-04-17,Sí
CLI-002869,CTR-002869,38,Madrid,4,34.79,Tienda,Estándar,2492.65,3,9,2026-05-09,Sí
CLI-008197,CTR-008197,18,Málaga,83,53.31,WEB,Básico,,0,,2019-10-05,No
CLI-005762,CTR-005762,50,Madrid,34,52.36,Tienda,Básico,,1,,2023-11-25,No
CLI-005333,CTR-005333,21,Madrid,44,73.38,Web,Premium,2618.2,7,,2023-01-05,Sí
CLI-000020,CTR-000020,52,Zaragoza,14,64.04,Web,Básico,3248.25,2,7,2025-07-26,No
CLI-002959,CTR-002959,37,Málaga,14,80.09,Web,Estándar,3569.93,5,6,2025-07-19,Sí
CLI-000078,CTR-000078,64,Madrid,18,50.35,Web,Empresa,2095.49,3,,2025-03-21,No
CLI-006503,CTR-006503,56,Murcia,63,41.93,Teléfono,Básico,,3,8,2021-06-02,No
CLI-002800,CTR-002800,60,Madrid,67,88.17,Web,Estándar,1678.13,0,6,2021-02-01,No
CLI-007744,CTR-007744,32,Barcelona,69,73.88,Web,Premium,833.15,5,9,2020-12-20,No
CLI-007257,CTR-007257,18,Zaragoza,12,56.47,Web,Estándar,3803.38,2,6,2025-09-08,Sí
CLI-008497,CTR-008497,41,Madrid,84,71.16,Tienda,Empresa,1463.92,0,6,2019-09-04,No
CLI-001894,CTR-001894,44,Valencia,77,57.56,Teléfono,Premium,1972.48,2,8,2020-04-24,No
CLI-001529,CTR-001529,25,Zaragoza,22,32.87,Tienda,Estándar,1847.7,1,6,2024-11-26,No
CLI-003568,CTR-003568,36,Murcia,88,65.98,Tienda,Básico,3089.42,4,7,2019-05-05,No
CLI-002345,CTR-002345,20,Málaga,2,81.81,WEB,Estándar,2632.14,2,6,2026-07-17,Sí
CLI-006009,CTR-006009,38,Zaragoza,94,92.88,Aplicación,Estándar,1228.69,0,8,2018-11-10,No
CLI-000158,CTR-000158,39,Murcia,47,105.54,WEB,Premium,2166.31,0,6,2022-10-13,Sí
CLI-002821,CTR-002821,35,Murcia,14,27.06,Aplicación,Premium,3040.64,1,8,2025-07-21,No
CLI-008935,CTR-008935,46,Madrid,78,94.84,Teléfono,Estándar,4145.57,0,8,2020-03-02,No
CLI-004990,CTR-004990,53,Madrid,49,44.39,Web,Estándar,2788.58,3,7,2022-08-08,No
CLI-000004,CTR-000004,38,Sevilla,73,77.71,Tienda,Estándar,,1,6,2020-08-19,No
CLI-008252,CTR-008252,18,Barcelona,45,50.1,Tienda,Estándar,3096.75,6,6,2022-12-24,Sí
CLI-007842,CTR-007842,30,Barcelona,47,81.26,Tienda,Premium,3684.62,5,7,2022-10-15,Sí
CLI-000082,CTR-000082,34,Madrid,44,68.74,Web,Premium,1938.13,4,4,2023-01-11,Sí
CLI-006222,CTR-006222,35,Valencia,31,90.01,Web,Básico,,2,5,2024-02-03,No
CLI-002302,CTR-002302,37,Madrid,87,71,Aplicación,Básico,2056.58,0,,2019-06-05,No
CLI-003686,CTR-003686,70,Madrid,15,54.29,Web,Estándar,2615.29,0,7,2025-06-27,No
CLI-001767,CTR-001767,47,Madrid,92,66.6,Web,Estándar,,0,,2019-01-17,No
CLI-008106,CTR-008106,25,Madrid,10,54.66,Tienda,Empresa,1961.59,5,,2025-11-01,Sí
CLI-007829,CTR-007829,42,Barcelona,29,39.27,Tienda,Estándar,4082.85,5,8,2024-04-08,Sí
CLI-004764,CTR-004764,55,Sevilla,85,128.04,Aplicación,Básico,3356.26,4,,2019-08-09,No
CLI-003206,CTR-003206,67,Zaragoza,60,47.28,Teléfono,Estándar,,3,9,2021-09-02,No
CLI-003673,CTR-003673,27,Zaragoza,46,62.05,Web,Básico,2439.67,4,9,2022-11-24,No
CLI-001103,CTR-001103,23,Barcelona,87,76.23,Teléfono,Estándar,2242.87,1,,2019-06-24,No
CLI-009177,CTR-009177,41,Alicante,83,64.07,Web,Básico,1959.87,0,,2019-10-14,No
CLI-001230,CTR-001230,31,Sevilla,32,105.48,Web,Estándar,2321.86,1,,2024-01-16,No
CLI-001879,CTR-001879,55,Zaragoza,33,52.4,Tienda,Empresa,,0,,2023-12-17,No
CLI-006488,CTR-006488,30,Madrid,44,88.81,Web,Premium,1467.94,3,6,2023-01-15,Sí
CLI-001386,CTR-001386,44,Sevilla,72,73.4,Tienda,Básico,2239.26,3,9,2020-09-15,No
CLI-009306,CTR-009306,29,Alicante,3,69.13,Web,Estándar,2203.76,3,,2026-06-10,Sí
CLI-003338,CTR-003338,31,Valencia,4,85.13,Tienda,Básico,2060.87,2,,2026-05-22,Sí
CLI-005665,CTR-005665,43,Málaga,79,66,Web,Básico,3193.36,0,8,2020-02-27,No
CLI-009293,CTR-009293,26,Barcelona,34,60.27,Tienda,Básico,2535.44,5,4,2023-11-10,Sí
CLI-008372,CTR-008372,59,Alicante,4,71.84,Web,Premium,2729.72,5,,2026-05-28,Sí
CLI-006794,CTR-006794,37,Barcelona,39,63.37,Teléfono,Básico,758.47,3,,2023-06-17,No
CLI-000603,CTR-000603,45,Madrid,15,86.31,Aplicación,Básico,1729.9,6,4,2025-06-03,Sí
CLI-009842,CTR-009842,61,Zaragoza,29,45.21,Aplicación,Básico,3455.73,3,7,2024-04-23,No
CLI-005882,CTR-005882,31,Barcelona,37,59.07,Web,Estándar,2005.71,0,10,2023-08-26,No
CLI-009124,CTR-009124,39,Madrid,75,63.18,Web,Básico,2333.65,1,,2020-06-01,No
CLI-000045,CTR-000045,53,Madrid,91,79.43,Tienda,Estándar,1614.75,0,8,2019-02-09,No
CLI-002458,CTR-002458,44,Sevilla,28,44.79,Tienda,Básico,,3,10,2024-05-20,No
CLI-001856,CTR-001856,37,Barcelona,7,55.3,Aplicación,Estándar,1736.91,2,7,2026-02-09,No
CLI-000001,CTR-009851,117,Málaga,45,65.68,Teléfono,Premium,2058.99,5,5,2022-12-17,Sí
CLI-009611,CTR-009611,59,Valencia,37,72.17,Aplicación,Estándar,3673.17,2,6,2023-08-22,No
CLI-000002,CTR-009852,53,Madrid,27,40.6,Tienda,Premium,2305.47,4,9,2024-06-15,No
CLI-006673,CTR-006673,51,Madrid,26,62.62,Web,Premium,1521.67,3,6,2024-07-17,Sí
CLI-001271,CTR-001271,47,Barcelona,67,66.49,Teléfono,Empresa,2292.42,4,9,2021-02-22,No
CLI-003449,CTR-003449,52,Madrid,1,73.51,Teléfono,Básico,2877.51,2,4,2026-08-16,Sí
CLI-005575,CTR-005575,51,Madrid,61,80.92,Web,Estándar,3378.56,5,,2021-08-19,No
CLI-007145,CTR-007145,22,Barcelona,89,54.96,Web,Básico,5052.34,2,,2019-04-03,No
CLI-009477,CTR-009477,48,Málaga,5,41.79,Web,Básico,,4,7,2026-04-01,Sí
CLI-001544,CTR-001544,51,Alicante,52,56.78,Tienda,Premium,,4,9,2022-05-02,No
CLI-000052,CTR-009902,33,Barcelona,13,76.82,Web,Estándar,2263.01,0,,2025-08-24,Sí
CLI-002026,CTR-002026,45,Madrid,22,34.97,Web,Estándar,3728.63,2,,2024-11-23,No
CLI-008629,CTR-008629,36,Murcia,11,110.94,Teléfono,Premium,2313.49,3,,2025-10-28,Sí
CLI-007002,CTR-007002,41,Barcelona,89,42.95,Web,Premium,1119.24,1,8,2019-04-15,No
CLI-000306,CTR-000306,64,Barcelona,75,39.54,Tienda,Estándar,2078.58,3,,2020-06-21,No
CLI-000280,CTR-000280,18,Madrid,69,61.17,Tienda,Estándar,3336.81,2,6,2020-12-08,No
CLI-000022,CTR-000022,19,Zaragoza,36,34.8,web,Básico,,7,5,2023-09-17,Sí
CLI-006219,CTR-006219,47,Madrid,20,45.05,Web,Básico,,1,7,2025-01-16,No
CLI-000774,CTR-000774,59,Valencia,65,35.19,Web,Básico,2384.73,1,8,2021-04-21,No
CLI-009505,CTR-009505,43,Murcia,37,65.26,Web,Estándar,844.2,3,4,2023-08-23,Sí
CLI-007621,CTR-007621,50,Valencia,47,65.73,Web,Estándar,2216.75,4,5,2022-10-21,Sí
CLI-001481,CTR-001481,40,Madrid,61,38.93,web,Estándar,1389.91,3,,2021-08-20,No
CLI-004146,CTR-004146,44,Sevilla,22,40.5,Web,Premium,2391.52,0,7,2024-11-10,No
CLI-004282,CTR-004282,42,Barcelona,65,49.78,Tienda,Empresa,1349.89,5,,2021-04-01,No
CLI-004409,CTR-004409,60,Sevilla,77,58.41,Tienda,Básico,3904.03,2,9,2020-04-23,No
CLI-006413,CTR-006413,32,Madrid,17,92.17,Web,Estándar,,3,7,2025-04-07,No
CLI-002854,CTR-002854,45,Madrid,28,69.97,Aplicación,Estándar,2244.75,1,,2024-05-08,No
CLI-009130,CTR-009130,42,Málaga,64,43.13,Tienda,Estándar,3418.85,5,6,2021-05-27,No
CLI-007405,CTR-007405,40,Valencia,30,46.44,WEB,Estándar,1952.31,5,8,2024-03-08,No
CLI-007963,CTR-007963,54,Barcelona,47,76.52,Web,Básico,1908.9,4,9,2022-10-11,No
CLI-001304,CTR-001304,50,Madrid,21,22.37,Teléfono,Empresa,2795.93,0,8,2024-12-03,No
CLI-007156,CTR-007156,36,Barcelona,26,73.49,Tienda,Estándar,2694.62,5,6,2024-07-08,No
CLI-004454,CTR-004454,52,Barcelona,8,81.71,Aplicación,Premium,2207.05,1,7,2026-01-07,Sí
CLI-003805,CTR-003805,32,Barcelona,15,36.59,Tienda,Premium,,0,6,2025-06-08,No
CLI-005215,CTR-005215,56,Sevilla,32,94.6,Web,Básico,1149.59,3,4,2024-01-12,Sí
CLI-007201,CTR-007201,32,Madrid,20,73.46,Tienda,Empresa,2684.34,2,5,2025-01-04,No
CLI-008295,CTR-008295,36,Málaga,68,44.97,Aplicación,Premium,4705.47,3,6,2021-01-07,No
CLI-004980,CTR-004980,33,Barcelona,40,70.12,Aplicación,Estándar,,4,7,2023-05-23,No
CLI-004484,CTR-004484,49,Madrid,46,80.4,Aplicación,Estándar,2486.18,7,,2022-11-09,Sí
CLI-001981,CTR-001981,47,Valencia,80,80.99,Tienda,Estándar,,0,6,2020-01-25,No
CLI-001972,CTR-001972,50,Alicante,78,69.93,WEB,Estándar,2481.21,4,7,2020-03-03,No
CLI-001833,CTR-001833,46,Madrid,11,79.9,Tienda,Básico,,4,7,2025-10-20,No
CLI-000025,CTR-009875,33,Madrid,36,76.39,Tienda,Básico,2201.27,4,,2023-09-05,Sí
CLI-004602,CTR-004602,35,Valencia,34,66.3,Web,Premium,2293.62,6,,2023-11-08,Sí
CLI-002537,CTR-002537,49,Valencia,16,115.03,Web,Estándar,2469.72,5,,2025-05-01,Sí
CLI-000094,CTR-000094,26,Madrid,57,80.47,Teléfono,Premium,2814.49,2,8,2021-12-02,No
CLI-006592,CTR-006592,28,Sevilla,29,65.56,Tienda,Básico,,5,6,2024-04-11,Sí
CLI-007797,CTR-007797,37,Barcelona,27,46.5,Web,Premium,2613.97,3,7,2024-06-03,Sí
CLI-002426,CTR-002426,21,Alicante,7,69.24,Teléfono,Básico,1478.73,2,,2026-02-18,No
CLI-005615,CTR-005615,32,Zaragoza,80,33.26,Web,Estándar,,6,9,2020-01-18,No
CLI-006685,CTR-006685,18,Madrid,16,68.23,Teléfono,Estándar,1114.16,3,3,2025-05-01,Sí
CLI-008653,CTR-008653,57,Sevilla,19,97.76,Tienda,Estándar,3329.12,4,8,2025-02-21,No
CLI-002294,CTR-002294,35,Madrid,7,65.02,Aplicación,Premium,,6,5,2026-02-15,Sí
CLI-006890,CTR-006890,40,Sevilla,12,67.2,Web,Estándar,,3,6,2025-09-24,Sí
CLI-008248,CTR-008248,35,Madrid,3,49.66,Web,Empresa,1207.01,5,5,2026-06-04,Sí
CLI-000066,CTR-000066,50,Barcelona,25,70.74,Web,Estándar,1834.42,4,8,2024-08-22,No
CLI-005486,CTR-005486,44,Málaga,35,74.04,Aplicación,Estándar,2737.87,7,5,2023-10-27,Sí
CLI-006872,CTR-006872,31,Barcelona,66,62.6,Web,Premium,2898.94,0,6,2021-03-26,No
CLI-006585,CTR-006585,52,Murcia,95,45.17,Teléfono,Estándar,,1,7,2018-10-15,No
CLI-008124,CTR-008124,36,Madrid,44,108.09,Tienda,Básico,1550.91,3,6,2023-01-27,Sí
CLI-006100,CTR-006100,37,Murcia,79,21.62,,Básico,3097.13,4,,2020-02-23,No
CLI-006847,CTR-006847,28,Valencia,48,50.13,Aplicación,Premium,3715.64,2,5,2022-09-18,Sí
CLI-009104,CTR-009104,46,Valencia,27,44.92,web,Estándar,1836.16,0,9,2024-06-19,No
CLI-008094,CTR-008094,29,Madrid,51,50.71,Web,Estándar,1203.97,4,,2022-06-15,No
CLI-004981,CTR-004981,40,Madrid,10,46.02,Web,Básico,2513.33,2,5,2025-11-20,Sí
CLI-007130,CTR-007130,58,Málaga,16,60.34,Aplicación,Estándar,2411.26,4,9,2025-05-25,No
CLI-006933,CTR-006933,27,Málaga,28,45.95,,Premium,,4,6,2024-05-28,Sí
CLI-007148,CTR-007148,51,Valencia,67,51.22,Aplicación,Premium,,5,9,2021-02-09,No
CLI-001278,CTR-001278,63,Alicante,54,95.42,Web,Estándar,3295.73,3,,2022-03-05,No
CLI-002790,CTR-002790,54,Valencia,16,58.49,Aplicación,Básico,1919.76,4,7,2025-05-12,Sí
CLI-003277,CTR-003277,38,Valencia,13,13.13,Tienda,Estándar,3970.69,0,10,2025-08-21,No
CLI-006543,CTR-006543,29,Valencia,18,41.34,web,Premium,,2,5,2025-03-05,Sí
CLI-007225,CTR-007225,47,Sevilla,22,74.5,Web,Estándar,3881.93,5,,2024-11-12,Sí
CLI-008222,CTR-008222,28,Madrid,24,82.79,Tienda,Estándar,2789.37,0,6,2024-09-27,No
CLI-007630,CTR-007630,37,Zaragoza,82,36.09,Tienda,Premium,2961.59,0,10,2019-11-02,No
CLI-002506,CTR-002506,44,Madrid,90,76.91,Web,Básico,1473.52,2,8,2019-03-15,No
CLI-002569,CTR-002569,47,Alicante,32,33.33,Web,Premium,3309.99,1,9,2024-01-22,No
CLI-004142,CTR-004142,46,Madrid,9,46.41,Web,Premium,,2,,2025-12-20,No
CLI-008582,CTR-008582,26,Murcia,96,61.94,Tienda,Básico,1747.78,3,,2018-09-02,No
CLI-000728,CTR-000728,69,Madrid,66,64,Teléfono,Básico,3710.92,1,7,2021-03-14,No
CLI-005428,CTR-005428,27,Barcelona,10,47.55,Teléfono,Básico,2211,0,,2025-11-24,No
CLI-005512,CTR-005512,47,Barcelona,36,84.58,,Premium,2075.95,3,,2023-09-12,No
CLI-006819,CTR-006819,70,Barcelona,80,65.41,Web,Estándar,2306.52,0,,2020-01-23,No
CLI-003717,CTR-003717,43,Madrid,81,71.93,Web,Premium,2248.12,0,,2019-12-19,No
CLI-002368,CTR-002368,35,Madrid,6,65.28,Web,Estándar,4034.06,6,6,2026-03-13,No
CLI-005967,CTR-005967,38,Zaragoza,13,70.24,Web,Estándar,2527.08,7,6,2025-08-04,Sí
CLI-003043,CTR-003043,53,Barcelona,58,62.97,Web,Premium,1341.53,2,7,2021-11-09,No
CLI-003669,CTR-003669,55,Madrid,28,100.06,Web,Premium,750,5,,2024-05-12,Sí
CLI-009707,CTR-009707,28,Madrid,94,45.32,Teléfono,Estándar,3533.26,1,10,2018-11-10,No
CLI-001722,CTR-001722,40,Sevilla,8,71.93,Tienda,Básico,3675.8,2,10,2026-01-02,No
CLI-008799,CTR-008799,24,Valencia,3,55.33,Teléfono,Estándar,1426.81,2,6,2026-06-11,Sí
CLI-006928,CTR-006928,42,Madrid,4,94.92,Tienda,Estándar,1282.58,6,5,2026-05-07,Sí
CLI-001553,CTR-001553,48,Sevilla,82,9.9,Aplicación,Básico,3468.11,3,9,2019-11-07,No
CLI-006393,CTR-006393,45,Málaga,41,104.32,Aplicación,Básico,1272.9,2,9,2023-04-26,No
CLI-002048,CTR-002048,44,Barcelona,48,86.82,Web,Básico,2233.64,4,8,2022-09-12,No
CLI-002430,CTR-002430,49,Málaga,33,62.49,Web,Premium,4004.11,4,7,2023-12-12,No
CLI-005405,CTR-005405,48,Madrid,27,61.53,Tienda,Estándar,2382.06,3,5,2024-06-18,Sí
CLI-005760,CTR-005760,34,Barcelona,42,93.66,Teléfono,Estándar,,8,6,2023-03-06,Sí
CLI-001293,CTR-001293,36,Barcelona,38,63.08,Aplicación,Premium,3224.08,2,6,2023-07-08,Sí
CLI-009481,CTR-009481,31,Barcelona,31,44.56,Teléfono,Estándar,3057.93,1,10,2024-02-10,No
CLI-005328,CTR-005328,25,Barcelona,17,72.75,Tienda,Estándar,2625.14,4,5,2025-04-07,Sí
CLI-000114,CTR-000114,61,Zaragoza,11,73.84,Tienda,Empresa,2103.63,5,,2025-10-09,Sí
CLI-006113,CTR-006113,51,Sevilla,39,201.84,Web,Estándar,8101.71,6,,2023-06-09,No
CLI-009525,CTR-009525,56,Barcelona,60,115.63,Aplicación,Estándar,1490.04,0,,2021-09-02,No
CLI-008028,CTR-008028,45,Valencia,31,68.49,Tienda,Premium,750,4,5,2024-02-25,Sí
CLI-007523,CTR-007523,61,Málaga,63,54.26,Teléfono,Estándar,,2,,2021-06-28,No
CLI-009831,CTR-009831,45,Valencia,45,93.17,Teléfono,Premium,1529.57,2,7,2022-12-26,No
CLI-000178,CTR-000178,37,Alicante,45,56.35,Web,Básico,,3,5,2022-12-21,Sí
CLI-009428,CTR-009428,37,Madrid,11,53.77,Tienda,Estándar,2898.76,5,7,2025-10-12,Sí
CLI-001482,CTR-001482,18,Barcelona,9,36.79,WEB,Estándar,1541.66,1,7,2025-12-19,Sí
CLI-009718,CTR-009718,35,Alicante,45,65.91,Aplicación,Básico,2942.21,4,,2022-12-01,Sí
CLI-002219,CTR-002219,42,Alicante,30,32.78,Web,Premium,2226.4,1,7,2024-03-20,No
CLI-005454,CTR-005454,69,Alicante,66,24.02,Web,Premium,3786.23,5,7,2021-03-22,No
CLI-000092,CTR-000092,32,Alicante,21,74.34,Web,Estándar,2576.66,3,,2024-12-11,No
CLI-009490,CTR-009490,40,Valencia,35,38.02,web,Básico,2266.78,2,9,2023-10-11,No
CLI-004620,CTR-004620,70,Zaragoza,73,71.9,WEB,Básico,2478.8,0,5,2020-08-25,No
CLI-003076,CTR-003076,63,Barcelona,73,43.92,Web,Estándar,,0,5,2020-08-15,No
CLI-007866,CTR-007866,33,Madrid,39,61.26,Tienda,Estándar,3000.56,6,,2023-06-04,Sí
CLI-008889,CTR-008889,27,Sevilla,12,74.87,Web,Estándar,2208.86,4,,2025-09-06,Sí
CLI-002592,CTR-002592,41,Alicante,4,75.02,Tienda,Empresa,3316.39,6,6,2026-05-05,Sí
CLI-005793,CTR-005793,37,Valencia,63,24.69,Tienda,Estándar,2527.98,4,4,2021-06-10,No
CLI-004836,CTR-004836,60,Murcia,70,81.49,Tienda,Premium,3612.78,0,8,2020-11-21,No
CLI-007578,CTR-007578,38,Málaga,22,78.02,Web,Estándar,1736.43,3,,2024-11-13,No
CLI-002561,CTR-002561,42,Sevilla,41,41.41,Tienda,Básico,2391.39,0,6,2023-04-27,Sí
CLI-009029,CTR-009029,46,Barcelona,87,29.09,Web,Premium,3893.39,1,7,2019-06-05,No
CLI-001457,CTR-001457,43,Sevilla,54,65.84,Web,Básico,2776.7,4,6,2022-03-22,No
CLI-007344,CTR-007344,55,Sevilla,29,73.22,Tienda,Estándar,2093.99,5,5,2024-04-10,Sí
CLI-007628,CTR-007628,42,Madrid,76,35.51,Tienda,Básico,3426.34,1,6,2020-05-22,No
CLI-004446,CTR-004446,28,Zaragoza,4,27.98,Aplicación,Estándar,1532.01,2,,2026-05-18,Sí
CLI-000880,CTR-000880,28,Valencia,5,60.77,Web,Premium,750,7,1,2026-04-02,Sí
CLI-001194,CTR-001194,39,Barcelona,15,62.06,Teléfono,Básico,1736.63,1,,2025-06-08,Sí
CLI-007594,CTR-007594,40,Sevilla,62,43.9,,Básico,2936.88,1,,2021-07-21,No
CLI-007957,CTR-007957,40,Madrid,80,67.82,Teléfono,Premium,3094.92,5,,2020-01-06,No
CLI-007658,CTR-007658,39,Valencia,50,27.09,Tienda,Estándar,1051.5,2,8,2022-07-15,No
CLI-000539,CTR-000539,41,Barcelona,9,76.62,Web,Empresa,1963.37,5,4,2025-12-12,Sí
CLI-006474,CTR-006474,40,Valencia,11,52.81,Tienda,Premium,1321.15,4,,2025-10-18,Sí
CLI-007012,CTR-007012,54,Alicante,39,69.09,Teléfono,Estándar,2843.46,3,7,2023-06-03,Sí
CLI-000513,CTR-000513,57,Barcelona,91,42.51,Teléfono,Premium,3158.83,5,9,2019-02-11,No
CLI-006979,CTR-006979,23,Madrid,28,69.03,Aplicación,Premium,2664.82,4,6,2024-05-23,Sí
CLI-006186,CTR-006186,39,Barcelona,80,44.59,Teléfono,Estándar,,2,8,2020-01-28,No
CLI-004169,CTR-004169,76,Madrid,57,72.85,Tienda,Premium,1605.94,1,,2021-12-03,No
CLI-004058,CTR-004058,31,Madrid,43,97.44,Web,Empresa,3717.16,2,7,2023-02-23,No
CLI-003028,CTR-003028,20,Valencia,9,68.52,Web,Básico,,4,8,2025-12-15,Sí
CLI-001674,CTR-001674,40,Valencia,15,90.33,Teléfono,Estándar,,4,7,2025-06-13,Sí
CLI-007990,CTR-007990,48,Zaragoza,20,73.64,Web,Empresa,,5,4,2025-01-22,Sí
CLI-002110,CTR-002110,48,Zaragoza,59,76.8,web,Estándar,2044.28,6,,2021-10-03,No
CLI-002090,CTR-002090,40,Zaragoza,8,43.56,Web,Premium,2044.1,5,4,2026-01-22,No
CLI-000256,CTR-000256,33,Zaragoza,2,76.03,Web,Premium,2220.92,5,5,2026-07-10,Sí
CLI-006458,CTR-006458,63,Alicante,61,95.2,Tienda,Empresa,3264.14,4,5,2021-08-05,No
CLI-002370,CTR-002370,40,Madrid,33,39.24,Tienda,Estándar,2451.67,7,,2023-12-20,Sí
CLI-002792,CTR-002792,66,Madrid,43,131.1,Aplicación,Básico,3010.34,7,5,2023-02-18,Sí
CLI-009612,CTR-009612,27,Málaga,4,104.34,Tienda,Empresa,4083.3,4,7,2026-05-12,Sí
CLI-005885,CTR-005885,24,Sevilla,29,77.76,Tienda,Estándar,2699.94,4,4,2024-04-11,Sí
CLI-008521,CTR-008521,30,Barcelona,10,40.34,Web,Estándar,2334.1,4,,2025-11-11,Sí
CLI-008985,CTR-008985,39,Barcelona,17,62.57,Web,Premium,2683.86,4,5,2025-04-01,Sí
CLI-003363,CTR-003363,32,Zaragoza,48,23.35,Tienda,Estándar,2994.38,5,5,2022-09-03,Sí
CLI-006185,CTR-006185,45,Valencia,13,73.61,Tienda,Estándar,4185.5,0,6,2025-08-07,Sí
